iterationNum,speakerAlpha,listenerAlpha,discountFactor,guessingEpsilon,time,                 speakerID,listenerID,intendedName, word1, word2, topSpeakerChoice,topListenerChoice,correctProb,correct
1,5,5,0.95,0.01,29,2,1,cheek,coast,cheek,lipu,coast,2.70811413235806E-08,false
1,5,5,0.95,0.01,30,1,2,coast,danger,coast,falu,danger,0.154854144892974,false
1,5,5,0.95,0.01,31,2,1,vitamin,coast,vitamin,hene,vitamin,0.999239999349427,true
1,5,5,0.95,0.01,32,1,2,vitamin,threat,vitamin,hene,vitamin,0.999826395002447,true
1,5,5,0.95,0.01,33,2,1,bag,bag,cheek,fuwo,cheek,0.055669195753769,false
1,5,5,0.95,0.01,34,1,2,danger,danger,game,falu,danger,0.999999999971642,true
1,5,5,0.95,0.01,35,2,1,bag,bag,shore,fuwo,bag,0.990654947243262,true
1,5,5,0.95,0.01,36,1,2,shore,shore,game,fuwo,shore,0.999999858130688,true
1,5,5,0.95,0.01,37,2,1,cheek,meter,cheek,fuwo,cheek,0.779270407812137,true
1,5,5,0.95,0.01,38,1,2,bag,bag,threat,fuwo,threat,0.037862813088691,false
1,5,5,0.95,0.01,39,2,1,purse,purse,bag,fuwo,purse,0.600737449294664,true
1,5,5,0.95,0.01,40,1,2,game,bag,game,lipu,game,0.99993742895446,true
1,5,5,0.95,0.01,41,2,1,shore,purse,shore,falu,shore,0.999991631061332,true
1,5,5,0.95,0.01,42,1,2,threat,danger,threat,loqi,threat,0.266238612407087,true
1,5,5,0.95,0.01,43,2,1,cheek,vitamin,cheek,fuwo,cheek,0.999999999980046,true
1,5,5,0.95,0.01,44,1,2,cheek,game,cheek,hene,game,0.096252461579333,false
1,5,5,0.95,0.01,45,2,1,bag,bag,coast,loqi,coast,0.043590048408235,false
1,5,5,0.95,0.01,46,1,2,bag,bag,threat,falu,bag,0.44007067684042,true
1,5,5,0.95,0.01,47,2,1,game,meter,game,lipu,game,0.999999680993195,true
1,5,5,0.95,0.01,48,1,2,bag,bag,game,falu,bag,0.999999999998646,true
1,5,5,0.95,0.01,49,2,1,vitamin,bag,vitamin,hene,vitamin,0.999999999988397,true
1,5,5,0.95,0.01,50,1,2,bag,purse,bag,fuwo,bag,0.544871688813597,true
1,5,5,0.95,0.01,51,2,1,bag,bag,game,falu,bag,0.999999999999439,true
1,5,5,0.95,0.01,52,1,2,purse,purse,shore,fuwo,purse,0.687729817203548,true
1,5,5,0.95,0.01,53,2,1,game,game,cheek,lipu,game,0.99930451494698,true
1,5,5,0.95,0.01,54,1,2,danger,bag,danger,loqi,danger,0.999999999973971,true
1,5,5,0.95,0.01,55,2,1,coast,threat,coast,loqi,threat,0.007685440610895,false
1,5,5,0.95,0.01,56,1,2,threat,threat,shore,loqi,threat,0.999996460224791,true
1,5,5,0.95,0.01,57,2,1,shore,shore,coast,falu,coast,0.418491333172414,false
1,5,5,0.95,0.01,58,1,2,danger,danger,cheek,lipu,danger,0.999996436312116,true
1,5,5,0.95,0.01,59,2,1,meter,threat,meter,hene,meter,0.999999996272468,true
1,5,5,0.95,0.01,60,1,2,cheek,purse,cheek,falu,purse,0.000147515274155,false
1,5,5,0.95,0.01,61,2,1,game,game,cheek,lipu,game,0.996144034848396,true
1,5,5,0.95,0.01,62,1,2,danger,danger,threat,loqi,threat,0.002011714960609,false
1,5,5,0.95,0.01,63,2,1,purse,purse,shore,fuwo,shore,0.408718702114183,false
1,5,5,0.95,0.01,64,1,2,threat,threat,coast,loqi,threat,0.999999999999952,true
1,5,5,0.95,0.01,65,2,1,shore,bag,shore,fuwo,shore,0.411212069753146,true
1,5,5,0.95,0.01,66,1,2,meter,purse,meter,hene,meter,0.967866564593671,true
1,5,5,0.95,0.01,67,2,1,danger,danger,game,loqi,game,0.019767052242601,false
1,5,5,0.95,0.01,68,1,2,game,shore,game,lipu,game,0.999999999999996,true
1,5,5,0.95,0.01,69,2,1,purse,purse,danger,loqi,danger,3.26373138856033E-07,false
1,5,5,0.95,0.01,70,1,2,shore,shore,meter,hene,meter,1.34432374841529E-15,false
1,5,5,0.95,0.01,71,2,1,vitamin,game,vitamin,fuwo,vitamin,0.999999999990518,true
1,5,5,0.95,0.01,72,1,2,meter,meter,game,hene,meter,0.999999999999999,true
1,5,5,0.95,0.01,73,2,1,coast,coast,vitamin,falu,coast,0.847802272642389,true
1,5,5,0.95,0.01,74,1,2,coast,coast,game,loqi,game,0.000684975020133,false
1,5,5,0.95,0.01,75,2,1,shore,shore,game,fuwo,shore,0.999999999940179,true
1,5,5,0.95,0.01,76,1,2,bag,bag,shore,falu,bag,0.999853896164803,true
1,5,5,0.95,0.01,77,2,1,vitamin,meter,vitamin,fuwo,vitamin,0.999999999999456,true
1,5,5,0.95,0.01,78,1,2,danger,danger,threat,loqi,danger,0.764546135126553,true
1,5,5,0.95,0.01,79,2,1,danger,danger,meter,loqi,danger,0.999999999999028,true
1,5,5,0.95,0.01,80,1,2,shore,shore,cheek,fuwo,shore,0.991772339708554,true
1,5,5,0.95,0.01,81,2,1,danger,danger,vitamin,loqi,danger,0.999922545658119,true
1,5,5,0.95,0.01,82,1,2,meter,danger,meter,hene,meter,0.999999999999999,true
1,5,5,0.95,0.01,83,2,1,coast,coast,meter,falu,coast,0.99999999998748,true
1,5,5,0.95,0.01,84,1,2,game,coast,game,lipu,game,0.99999997005186,true
1,5,5,0.95,0.01,85,2,1,shore,shore,meter,lipu,shore,0.99999960571381,true
1,5,5,0.95,0.01,86,1,2,game,game,vitamin,lipu,game,0.999999999992024,true
