iterationNum,speakerAlpha,listenerAlpha,discountFactor,guessingEpsilon,time,                 speakerID,listenerID,intendedName, word1, word2, topSpeakerChoice,topListenerChoice,correctProb,correct,3.35036496350365
0,3,3,0.95,0.01,96,1,2,cheek,threat,cheek,nihatate,threat,0.229133011050613,false,
0,3,3,0.95,0.01,97,2,1,bag,bag,danger,loqi,bag,0.995298298591496,true,
0,3,3,0.95,0.01,98,1,2,bag,bag,vitamin,lipu,vitamin,0.996295071964112,false,
0,3,3,0.95,0.01,99,2,1,shore,shore,coast,lipu,shore,0.964465374483364,true,
0,3,3,0.95,0.01,100,1,2,purse,purse,bag,qapamoma,purse,0.994339150764896,true,
0,3,3,0.95,0.01,101,2,1,vitamin,threat,vitamin,loqi,vitamin,0.999985887204589,true,
0,3,3,0.95,0.01,102,1,2,cheek,meter,cheek,lipu,cheek,0.999999801798513,true,
0,3,3,0.95,0.01,103,2,1,coast,danger,coast,lipu,coast,0.993147816323457,true,
0,3,3,0.95,0.01,104,1,2,meter,bag,meter,falu,meter,0.995874503548034,true,
0,3,3,0.95,0.01,105,2,1,shore,danger,shore,lipu,shore,0.998387344109203,true,
0,3,3,0.95,0.01,106,1,2,cheek,shore,cheek,lipu,shore,0.00390023468679,false,
0,3,3,0.95,0.01,107,2,1,vitamin,coast,vitamin,loqi,vitamin,0.992586906900527,true,
0,3,3,0.95,0.01,108,1,2,cheek,purse,cheek,hene,cheek,0.999989454561221,true,
0,3,3,0.95,0.01,109,2,1,coast,coast,cheek,loqi,coast,0.999999418908033,true,
0,3,3,0.95,0.01,110,1,2,cheek,coast,cheek,hene,cheek,0.966021636985928,true,
0,3,3,0.95,0.01,111,2,1,threat,threat,vitamin,qapamoma,threat,0.99856662030536,true,
0,3,3,0.95,0.01,112,1,2,vitamin,vitamin,cheek,loqi,vitamin,0.994875773808366,true,
0,3,3,0.95,0.01,113,2,1,purse,purse,meter,qapamoma,purse,0.999999996221959,true,
0,3,3,0.95,0.01,114,1,2,game,danger,game,loqi,game,0.90507477874074,true,
0,3,3,0.95,0.01,115,2,1,coast,coast,meter,falu,meter,0.008877280167858,false,
0,3,3,0.95,0.01,116,1,2,game,threat,game,loqi,game,0.999639328477986,true,
0,3,3,0.95,0.01,117,2,1,danger,danger,coast,nihatate,danger,0.597431859344128,true,
0,3,3,0.95,0.01,118,1,2,threat,threat,cheek,loqi,cheek,0.000476677232518,false,
0,3,3,0.95,0.01,119,2,1,cheek,bag,cheek,lipu,bag,0.023336731644069,false,
0,3,3,0.95,0.01,120,1,2,shore,shore,vitamin,falu,shore,0.99792155338787,true,
1,3,3,0.95,0.01,0,1,2,threat,threat,coast,fuwo,threat,0.635765613774955,true,
1,3,3,0.95,0.01,1,2,1,bag,bag,coast,nihatate,bag,0.42787747953699,true,
1,3,3,0.95,0.01,2,1,2,coast,coast,meter,hene,coast,0.679723425848598,true,
1,3,3,0.95,0.01,3,2,1,shore,shore,cheek,fuwo,cheek,0.389225401289956,false,
1,3,3,0.95,0.01,4,1,2,purse,purse,cheek,qapamoma,purse,0.999264166551657,true,
1,3,3,0.95,0.01,5,2,1,game,coast,game,lipu,game,0.998874227184124,true,
1,3,3,0.95,0.01,6,1,2,purse,purse,threat,qapamoma,purse,0.897939484823251,true,
1,3,3,0.95,0.01,7,2,1,meter,shore,meter,falu,shore,0.113325877268916,false,
1,3,3,0.95,0.01,8,1,2,danger,danger,cheek,lipu,danger,0.999998223773765,true,
1,3,3,0.95,0.01,9,2,1,threat,threat,game,falu,game,0.000208348561651,false,
1,3,3,0.95,0.01,10,1,2,coast,purse,coast,hene,coast,0.99949383662225,true,
1,3,3,0.95,0.01,11,2,1,vitamin,bag,vitamin,loqi,vitamin,0.778173172480623,true,
1,3,3,0.95,0.01,12,1,2,bag,bag,danger,nihatate,danger,0.306341029928143,false,
1,3,3,0.95,0.01,13,2,1,danger,danger,meter,nihatate,danger,0.949575337768107,true,
1,3,3,0.95,0.01,14,1,2,vitamin,danger,vitamin,loqi,vitamin,0.999438475513009,true,
1,3,3,0.95,0.01,15,2,1,meter,bag,meter,nihatate,bag,0.008918554461435,false,
1,3,3,0.95,0.01,16,1,2,cheek,threat,cheek,falu,threat,1.43603458762457E-05,false,
1,3,3,0.95,0.01,17,2,1,purse,purse,vitamin,lipu,purse,0.783629351363038,true,
1,3,3,0.95,0.01,18,1,2,shore,shore,vitamin,loqi,vitamin,0.000101682793643,false,
1,3,3,0.95,0.01,19,2,1,meter,meter,vitamin,fuwo,meter,0.999999538898425,true,
1,3,3,0.95,0.01,20,1,2,game,meter,game,nihatate,meter,0.667129111738326,false,
1,3,3,0.95,0.01,21,2,1,shore,shore,coast,loqi,shore,0.999829517317186,true,
