iterationNum,speakerAlpha,listenerAlpha,discountFactor,guessingEpsilon,time,                 speakerID,listenerID,intendedName, word1, word2, topSpeakerChoice,topListenerChoice,correctProb,correct
4,1,1,0.97,0.01,112,1,2,task,task,stream,piho,task,0.792484211281097,true
4,1,1,0.97,0.01,113,2,1,month,job,month,fori,job,0.307635981859639,false
4,1,1,0.97,0.01,114,1,2,creator,creator,job,runo,creator,0.511522795434693,true
4,1,1,0.97,0.01,115,2,1,kidney,author,kidney,fori,kidney,0.092562513727257,true
4,1,1,0.97,0.01,116,1,2,kidney,stream,kidney,piho,stream,0.112148782412316,false
4,1,1,0.97,0.01,117,2,1,area,area,coat,piho,area,0.854076951964533,true
4,1,1,0.97,0.01,118,1,2,zone,area,zone,nonuhete,zone,0.785242319172706,true
4,1,1,0.97,0.01,119,2,1,stream,creator,stream,runo,creator,0.042971596538487,false
4,1,1,0.97,0.01,120,1,2,job,task,job,fori,job,0.562234210696999,true
5,1,1,0.97,0.01,0,1,2,coat,coat,kidney,qonuwena,coat,0.478791620085921,true
5,1,1,0.97,0.01,1,2,1,task,task,month,qosa,task,0.476886423788082,true
5,1,1,0.97,0.01,2,1,2,author,author,stream,runo,stream,0.521310786636798,false
5,1,1,0.97,0.01,3,2,1,area,area,job,fori,job,0.493749436582329,false
5,1,1,0.97,0.01,4,1,2,author,author,task,fori,author,0.8828096321284,true
5,1,1,0.97,0.01,5,2,1,task,task,coat,qosa,task,0.951424156116165,true
5,1,1,0.97,0.01,6,1,2,month,month,stream,nuha,month,0.468831421221214,true
5,1,1,0.97,0.01,7,2,1,kidney,month,kidney,fori,kidney,0.952396776671753,true
5,1,1,0.97,0.01,8,1,2,creator,creator,coat,nuha,coat,0.827734389116909,false
5,1,1,0.97,0.01,9,2,1,kidney,author,kidney,fori,author,0.380786315395074,false
5,1,1,0.97,0.01,10,1,2,job,author,job,nuha,author,0.250255230243346,false
5,1,1,0.97,0.01,11,2,1,stream,job,stream,runo,job,0.886309930210777,false
5,1,1,0.97,0.01,12,1,2,month,month,stream,nuha,month,0.723261540794462,true
5,1,1,0.97,0.01,13,2,1,job,task,job,runo,job,0.71809408673178,true
5,1,1,0.97,0.01,14,1,2,task,task,kidney,qosa,task,0.989189397790139,true
5,1,1,0.97,0.01,15,2,1,area,area,author,fori,author,0.447948280777291,false
5,1,1,0.97,0.01,16,1,2,zone,area,zone,fori,zone,0.490191127125209,true
5,1,1,0.97,0.01,17,2,1,zone,area,zone,qonuwena,area,0.047895841645026,false
5,1,1,0.97,0.01,18,1,2,stream,stream,kidney,runo,stream,0.682066018032309,true
5,1,1,0.97,0.01,19,2,1,creator,author,creator,qonuwena,creator,0.603013113785244,true
5,1,1,0.97,0.01,20,1,2,creator,creator,kidney,qonuwena,creator,0.905080853631453,true
5,1,1,0.97,0.01,21,2,1,author,author,month,fori,author,0.973007659940924,true
5,1,1,0.97,0.01,22,1,2,zone,zone,month,fori,zone,0.810300330643545,true
5,1,1,0.97,0.01,23,2,1,area,area,month,nuha,month,0.160593450780396,false
5,1,1,0.97,0.01,24,1,2,author,author,creator,piho,creator,0.334931705293229,false
5,1,1,0.97,0.01,25,2,1,zone,zone,task,fori,zone,0.992733725944523,true
5,1,1,0.97,0.01,26,1,2,coat,coat,month,fori,coat,0.948904908489288,true
5,1,1,0.97,0.01,27,2,1,coat,area,coat,fori,area,0.553903936479057,false
5,1,1,0.97,0.01,28,1,2,coat,author,coat,fori,author,0.490849066842142,false
5,1,1,0.97,0.01,29,2,1,area,area,zone,qonuwena,zone,0.655510487321495,false
5,1,1,0.97,0.01,30,1,2,job,task,job,runo,job,0.880974321508093,true
5,1,1,0.97,0.01,31,2,1,creator,author,creator,qonuwena,creator,0.848108677363441,true
5,1,1,0.97,0.01,32,1,2,area,area,zone,nuha,area,0.876501110570875,true
5,1,1,0.97,0.01,33,2,1,task,task,job,piho,job,0.748306039571737,false
5,1,1,0.97,0.01,34,1,2,stream,stream,kidney,runo,stream,0.660819357614567,true
5,1,1,0.97,0.01,35,2,1,stream,task,stream,fori,task,0.070952256122109,false
5,1,1,0.97,0.01,36,1,2,job,task,job,runo,job,0.907673186383926,true
5,1,1,0.97,0.01,37,2,1,task,area,task,qosa,task,0.58169955565435,true
5,1,1,0.97,0.01,38,1,2,month,coat,month,fori,coat,0.029595625378568,false
5,1,1,0.97,0.01,39,2,1,kidney,area,kidney,qosa,area,0.460346471432193,false
5,1,1,0.97,0.01,40,1,2,coat,coat,stream,fori,stream,0.576783147549626,false
5,1,1,0.97,0.01,41,2,1,stream,area,stream,nuha,area,0.248239401910633,false
5,1,1,0.97,0.01,42,1,2,kidney,coat,kidney,fori,coat,0.2847969437715,false
5,1,1,0.97,0.01,43,2,1,month,month,stream,qosa,stream,0.356778323493961,false
5,1,1,0.97,0.01,44,1,2,area,area,stream,piho,area,0.141744875108874,true
5,1,1,0.97,0.01,45,2,1,area,area,coat,piho,area,0.969722386278187,true
5,1,1,0.97,0.01,46,1,2,task,task,job,nuha,job,0.394777525325865,false
5,1,1,0.97,0.01,47,2,1,coat,coat,month,fori,coat,0.945159512971931,true
5,1,1,0.97,0.01,48,1,2,area,area,zone,piho,area,0.8416476886407,true
5,1,1,0.97,0.01,49,2,1,job,task,job,runo,job,0.77447656333674,true
5,1,1,0.97,0.01,50,1,2,task,task,month,runo,task,0.366227592881931,true
5,1,1,0.97,0.01,51,2,1,job,zone,job,runo,zone,0.811473123595273,false
5,1,1,0.97,0.01,52,1,2,zone,zone,creator,nuha,zone,0.897270329415153,true
5,1,1,0.97,0.01,53,2,1,area,area,month,nuha,area,0.230724412053405,true
5,1,1,0.97,0.01,54,1,2,task,task,month,fori,task,0.515805210147618,true
5,1,1,0.97,0.01,55,2,1,kidney,task,kidney,nonuhete,task,0.394811442663633,false
5,1,1,0.97,0.01,56,1,2,coat,coat,month,fori,month,0.83078662034135,false
5,1,1,0.97,0.01,57,2,1,creator,creator,task,qosa,task,0.372756236978405,false
5,1,1,0.97,0.01,58,1,2,job,job,coat,runo,job,0.993784136447825,true
5,1,1,0.97,0.01,59,2,1,zone,area,zone,piho,area,0.095449291094632,false
5,1,1,0.97,0.01,60,1,2,zone,zone,stream,piho,zone,0.907167778920035,true
5,1,1,0.97,0.01,61,2,1,coat,task,coat,runo,task,0.039831351642221,false
5,1,1,0.97,0.01,62,1,2,task,task,coat,qonuwena,task,0.942199302985749,true
5,1,1,0.97,0.01,63,2,1,month,author,month,nuha,author,0.145359758070652,false
5,1,1,0.97,0.01,64,1,2,month,coat,month,nuha,month,0.952503537944215,true
5,1,1,0.97,0.01,65,2,1,creator,author,creator,piho,author,0.428684496326178,false
5,1,1,0.97,0.01,66,1,2,coat,author,coat,fori,coat,0.980524048246489,true
5,1,1,0.97,0.01,67,2,1,creator,author,creator,nuha,creator,0.670886314142945,true
5,1,1,0.97,0.01,68,1,2,zone,area,zone,piho,area,0.180919186696799,false
5,1,1,0.97,0.01,69,2,1,job,task,job,runo,job,0.973682481931027,true
5,1,1,0.97,0.01,70,1,2,kidney,coat,kidney,nuha,kidney,0.938706981413391,true
5,1,1,0.97,0.01,71,2,1,author,author,creator,piho,creator,0.296223355396903,false
5,1,1,0.97,0.01,72,1,2,author,author,creator,fori,author,0.948432044439656,true
5,1,1,0.97,0.01,73,2,1,month,area,month,runo,area,0.058705471322134,false
5,1,1,0.97,0.01,74,1,2,task,author,task,qonuwena,task,0.616185627599654,true
5,1,1,0.97,0.01,75,2,1,job,job,kidney,runo,job,0.98230818748707,true
5,1,1,0.97,0.01,76,1,2,area,area,kidney,piho,area,0.441694777861233,true
5,1,1,0.97,0.01,77,2,1,coat,coat,kidney,qosa,coat,0.786690090328004,true
5,1,1,0.97,0.01,78,1,2,area,area,author,piho,area,0.586411027955053,true
5,1,1,0.97,0.01,79,2,1,author,author,creator,piho,creator,0.31519765198009,false
5,1,1,0.97,0.01,80,1,2,author,author,creator,piho,creator,0.194588635459091,false
5,1,1,0.97,0.01,81,2,1,month,month,stream,runo,stream,0.71747461997666,false
5,1,1,0.97,0.01,82,1,2,area,area,task,piho,area,0.741914419430149,true
5,1,1,0.97,0.01,83,2,1,stream,stream,kidney,qonuwena,stream,0.861138950803995,true
5,1,1,0.97,0.01,84,1,2,stream,coat,stream,nuha,coat,0.521125834251195,false
5,1,1,0.97,0.01,85,2,1,stream,author,stream,nonuhete,author,0.453783963608417,false
5,1,1,0.97,0.01,86,1,2,area,area,task,piho,area,0.732947632179336,true
5,1,1,0.97,0.01,87,2,1,kidney,area,kidney,fori,kidney,0.890567297729599,true
5,1,1,0.97,0.01,88,1,2,month,month,kidney,runo,month,0.949613431037971,true
5,1,1,0.97,0.01,89,2,1,kidney,zone,kidney,fori,kidney,0.67838438891599,true
5,1,1,0.97,0.01,90,1,2,area,area,author,piho,author,0.655861296830087,false
5,1,1,0.97,0.01,91,2,1,zone,area,zone,nuha,zone,0.95718409609273,true
5,1,1,0.97,0.01,92,1,2,month,month,kidney,runo,month,0.979583340002168,true
5,1,1,0.97,0.01,93,2,1,coat,coat,kidney,qosa,coat,0.966836638164563,true
5,1,1,0.97,0.01,94,1,2,creator,author,creator,fori,author,0.049055514690551,false
5,1,1,0.97,0.01,95,2,1,coat,zone,coat,qosa,zone,0.859210997126016,false
5,1,1,0.97,0.01,96,1,2,creator,creator,month,nonuhete,creator,0.80061412334411,true
5,1,1,0.97,0.01,97,2,1,coat,coat,stream,qosa,coat,0.835724519288226,true
5,1,1,0.97,0.01,98,1,2,creator,area,creator,nonuhete,creator,0.846997256310126,true
5,1,1,0.97,0.01,99,2,1,stream,month,stream,qonuwena,stream,0.963597959302139,true
5,1,1,0.97,0.01,100,1,2,author,author,coat,fori,author,0.893772657098191,true
5,1,1,0.97,0.01,101,2,1,author,author,stream,nuha,stream,0.107692812294098,false
5,1,1,0.97,0.01,102,1,2,task,task,job,piho,job,0.465814956449506,false
5,1,1,0.97,0.01,103,2,1,creator,author,creator,runo,creator,0.337574253455152,true
5,1,1,0.97,0.01,104,1,2,kidney,task,kidney,fori,kidney,0.907573227194489,true
5,1,1,0.97,0.01,105,2,1,author,author,kidney,fori,kidney,0.076791613926226,false
5,1,1,0.97,0.01,106,1,2,author,author,month,qonuwena,author,0.710858323581546,true
5,1,1,0.97,0.01,107,2,1,month,month,kidney,runo,month,0.961649543484498,true
5,1,1,0.97,0.01,108,1,2,kidney,month,kidney,qosa,kidney,0.497035501300575,true
5,1,1,0.97,0.01,109,2,1,stream,area,stream,nuha,area,0.40471207330643,false
5,1,1,0.97,0.01,110,1,2,job,task,job,piho,job,0.452852840095088,true
5,1,1,0.97,0.01,111,2,1,stream,coat,stream,nuha,stream,0.798947765825172,true
5,1,1,0.97,0.01,112,1,2,task,task,stream,qonuwena,task,0.180573503572164,true
5,1,1,0.97,0.01,113,2,1,month,job,month,runo,month,0.995066831530677,true
5,1,1,0.97,0.01,114,1,2,creator,creator,job,piho,creator,0.378636805437168,true
5,1,1,0.97,0.01,115,2,1,kidney,author,kidney,fori,author,0.100522451747547,false
5,1,1,0.97,0.01,116,1,2,kidney,stream,kidney,fori,kidney,0.989664123962472,true
5,1,1,0.97,0.01,117,2,1,area,area,coat,piho,area,0.448208768935482,true
5,1,1,0.97,0.01,118,1,2,zone,area,zone,piho,area,0.12102708296656,false
5,1,1,0.97,0.01,119,2,1,stream,creator,stream,nuha,creator,0.882532589044531,false
5,1,1,0.97,0.01,120,1,2,job,task,job,piho,job,0.530214126258866,true
6,1,1,0.97,0.01,0,1,2,coat,coat,kidney,nuha,kidney,0.482919749911107,false
6,1,1,0.97,0.01,1,2,1,task,task,month,runo,month,0.492046612977633,false
6,1,1,0.97,0.01,2,1,2,author,author,stream,runo,author,0.510592719792433,true
6,1,1,0.97,0.01,3,2,1,area,area,job,qonuwena,area,0.409207880995237,true
6,1,1,0.97,0.01,4,1,2,author,author,task,runo,author,0.752347771893887,true
6,1,1,0.97,0.01,5,2,1,task,task,coat,piho,coat,0.714074447562088,false
6,1,1,0.97,0.01,6,1,2,month,month,stream,piho,stream,0.066028273389693,false
6,1,1,0.97,0.01,7,2,1,kidney,month,kidney,qosa,month,0.077020605586776,false
6,1,1,0.97,0.01,8,1,2,creator,creator,coat,piho,creator,0.482036106700097,true
6,1,1,0.97,0.01,9,2,1,kidney,author,kidney,piho,kidney,0.568136522520166,true
6,1,1,0.97,0.01,10,1,2,job,author,job,fori,author,0.475299844294521,false
6,1,1,0.97,0.01,11,2,1,stream,job,stream,runo,job,0.045905745856171,false
6,1,1,0.97,0.01,12,1,2,month,month,stream,qosa,month,0.8079038447958,true
6,1,1,0.97,0.01,13,2,1,job,task,job,fori,task,0.449123264426362,false
6,1,1,0.97,0.01,14,1,2,task,task,kidney,fori,task,0.978766348719986,true
6,1,1,0.97,0.01,15,2,1,area,area,author,qonuwena,area,0.98394121753618,true
6,1,1,0.97,0.01,16,1,2,zone,area,zone,piho,zone,0.902668373335059,true
6,1,1,0.97,0.01,17,2,1,zone,area,zone,piho,zone,0.942974873479403,true
6,1,1,0.97,0.01,18,1,2,stream,stream,kidney,nuha,kidney,0.597484113437038,false
6,1,1,0.97,0.01,19,2,1,creator,author,creator,qosa,creator,0.936974642810799,true
6,1,1,0.97,0.01,20,1,2,creator,creator,kidney,fori,creator,0.566618817787131,true
6,1,1,0.97,0.01,21,2,1,author,author,month,nuha,month,0.243481396394059,false
6,1,1,0.97,0.01,22,1,2,zone,zone,month,piho,zone,0.997364798134334,true
6,1,1,0.97,0.01,23,2,1,area,area,month,qonuwena,area,0.981389825149398,true
6,1,1,0.97,0.01,24,1,2,author,author,creator,runo,creator,0.520129015991591,false
6,1,1,0.97,0.01,25,2,1,zone,zone,task,piho,task,0.850994798236014,false
6,1,1,0.97,0.01,26,1,2,coat,coat,month,fori,coat,0.958135876473314,true
6,1,1,0.97,0.01,27,2,1,coat,area,coat,nuha,coat,0.17622930963266,true
6,1,1,0.97,0.01,28,1,2,coat,author,coat,piho,coat,0.319956111406475,true
6,1,1,0.97,0.01,29,2,1,area,area,zone,qonuwena,area,0.94933048513174,true
6,1,1,0.97,0.01,30,1,2,job,task,job,piho,job,0.691985590194045,true
6,1,1,0.97,0.01,31,2,1,creator,author,creator,nonuhete,creator,0.21962081360129,true
6,1,1,0.97,0.01,32,1,2,area,area,zone,qonuwena,area,0.995998869380317,true
6,1,1,0.97,0.01,33,2,1,task,task,job,fori,job,0.371003950017723,false
6,1,1,0.97,0.01,34,1,2,stream,stream,kidney,piho,kidney,0.51716934700794,false
6,1,1,0.97,0.01,35,2,1,stream,task,stream,fori,task,0.164517138932325,false
6,1,1,0.97,0.01,36,1,2,job,task,job,fori,task,0.41700978140978,false
6,1,1,0.97,0.01,37,2,1,task,area,task,fori,task,0.986410128506954,true
6,1,1,0.97,0.01,38,1,2,month,coat,month,nonuhete,coat,0.050380316878705,false
6,1,1,0.97,0.01,39,2,1,kidney,area,kidney,qosa,area,0.629129892152091,false
6,1,1,0.97,0.01,40,1,2,coat,coat,stream,nonuhete,stream,0.447377980031839,false
6,1,1,0.97,0.01,41,2,1,stream,area,stream,runo,stream,0.872535325152033,true
6,1,1,0.97,0.01,42,1,2,kidney,coat,kidney,nuha,coat,0.413555070834337,false
6,1,1,0.97,0.01,43,2,1,month,month,stream,fori,stream,0.417043135450306,false
6,1,1,0.97,0.01,44,1,2,area,area,stream,qonuwena,area,0.992361127533248,true
6,1,1,0.97,0.01,45,2,1,area,area,coat,qonuwena,area,0.998208868687835,true
6,1,1,0.97,0.01,46,1,2,task,task,job,fori,task,0.296131301501135,true
6,1,1,0.97,0.01,47,2,1,coat,coat,month,piho,month,0.155509988514475,false
6,1,1,0.97,0.01,48,1,2,area,area,zone,qonuwena,area,0.917910838150542,true
6,1,1,0.97,0.01,49,2,1,job,task,job,fori,job,0.136118478694162,true
6,1,1,0.97,0.01,50,1,2,task,task,month,fori,task,0.937746147481705,true
6,1,1,0.97,0.01,51,2,1,job,zone,job,fori,job,0.558381816141769,true
6,1,1,0.97,0.01,52,1,2,zone,zone,creator,fori,creator,0.862773433122531,false
6,1,1,0.97,0.01,53,2,1,area,area,month,qonuwena,area,0.929630988531311,true
6,1,1,0.97,0.01,54,1,2,task,task,month,fori,task,0.931562473293384,true
6,1,1,0.97,0.01,55,2,1,kidney,task,kidney,nonuhete,task,0.809742124974704,false
6,1,1,0.97,0.01,56,1,2,coat,coat,month,nuha,coat,0.871740894289697,true
6,1,1,0.97,0.01,57,2,1,creator,creator,task,piho,creator,0.942857218204954,true
6,1,1,0.97,0.01,58,1,2,job,job,coat,nuha,coat,0.036513987686981,false
6,1,1,0.97,0.01,59,2,1,zone,area,zone,runo,zone,0.936326624026486,true
6,1,1,0.97,0.01,60,1,2,zone,zone,stream,qosa,stream,0.673745962742925,false
6,1,1,0.97,0.01,61,2,1,coat,task,coat,qosa,task,0.380837083861759,false
6,1,1,0.97,0.01,62,1,2,task,task,coat,fori,coat,0.575550319791774,false
6,1,1,0.97,0.01,63,2,1,month,author,month,piho,month,0.475150813927423,true
6,1,1,0.97,0.01,64,1,2,month,coat,month,fori,coat,0.031575119406294,false
6,1,1,0.97,0.01,65,2,1,creator,author,creator,nuha,creator,0.465108190430787,true
6,1,1,0.97,0.01,66,1,2,coat,author,coat,nuha,author,0.713790263848389,false
6,1,1,0.97,0.01,67,2,1,creator,author,creator,nuha,creator,0.625362666745535,true
6,1,1,0.97,0.01,68,1,2,zone,area,zone,piho,zone,0.906639554091326,true
6,1,1,0.97,0.01,69,2,1,job,task,job,fori,job,0.525405553597227,true
6,1,1,0.97,0.01,70,1,2,kidney,coat,kidney,runo,coat,0.392031626945602,false
6,1,1,0.97,0.01,71,2,1,author,author,creator,piho,author,0.435254246378702,true
6,1,1,0.97,0.01,72,1,2,author,author,creator,runo,creator,0.704157695110055,false
6,1,1,0.97,0.01,73,2,1,month,area,month,piho,month,0.741293172517876,true
6,1,1,0.97,0.01,74,1,2,task,author,task,nonuhete,task,0.663238449897235,true
6,1,1,0.97,0.01,75,2,1,job,job,kidney,fori,job,0.598586263255667,true
6,1,1,0.97,0.01,76,1,2,area,area,kidney,nuha,area,0.408655525445326,true
6,1,1,0.97,0.01,77,2,1,coat,coat,kidney,fori,coat,0.688082942130739,true
6,1,1,0.97,0.01,78,1,2,area,area,author,fori,author,0.693048085753783,false
6,1,1,0.97,0.01,79,2,1,author,author,creator,nuha,author,0.367776585758016,true
6,1,1,0.97,0.01,80,1,2,author,author,creator,runo,author,0.944549045721385,true
6,1,1,0.97,0.01,81,2,1,month,month,stream,piho,month,0.958008083738154,true
6,1,1,0.97,0.01,82,1,2,area,area,task,nuha,area,0.652726541979724,true
6,1,1,0.97,0.01,83,2,1,stream,stream,kidney,nuha,stream,0.10376350041986,true
6,1,1,0.97,0.01,84,1,2,stream,coat,stream,nonuhete,coat,0.320398680582542,false
6,1,1,0.97,0.01,85,2,1,stream,author,stream,nonuhete,stream,0.515291360441102,true
6,1,1,0.97,0.01,86,1,2,area,area,task,nuha,task,0.522121704989384,false
6,1,1,0.97,0.01,87,2,1,kidney,area,kidney,runo,kidney,0.94399030937706,true
6,1,1,0.97,0.01,88,1,2,month,month,kidney,piho,month,0.994828903286115,true
6,1,1,0.97,0.01,89,2,1,kidney,zone,kidney,runo,kidney,0.779974501815023,true
6,1,1,0.97,0.01,90,1,2,area,area,author,nuha,area,0.530288000307139,true
6,1,1,0.97,0.01,91,2,1,zone,area,zone,runo,zone,0.936671069497893,true
6,1,1,0.97,0.01,92,1,2,month,month,kidney,piho,month,0.995805978409994,true
6,1,1,0.97,0.01,93,2,1,coat,coat,kidney,nonuhete,coat,0.877279783148475,true
6,1,1,0.97,0.01,94,1,2,creator,author,creator,runo,creator,0.443596739558039,true
6,1,1,0.97,0.01,95,2,1,coat,zone,coat,fori,zone,0.167477248992185,false
6,1,1,0.97,0.01,96,1,2,creator,creator,month,runo,creator,0.97792967043554,true
6,1,1,0.97,0.01,97,2,1,coat,coat,stream,fori,coat,0.758811384294037,true
6,1,1,0.97,0.01,98,1,2,creator,area,creator,runo,area,0.654486366431636,false
6,1,1,0.97,0.01,99,2,1,stream,month,stream,nuha,stream,0.978516031317569,true
6,1,1,0.97,0.01,100,1,2,author,author,coat,runo,author,0.978843662492367,true
6,1,1,0.97,0.01,101,2,1,author,author,stream,fori,stream,0.42451202425098,false
6,1,1,0.97,0.01,102,1,2,task,task,job,nuha,job,0.506863834725693,false
6,1,1,0.97,0.01,103,2,1,creator,author,creator,runo,creator,0.837350164884101,true
6,1,1,0.97,0.01,104,1,2,kidney,task,kidney,fori,task,0.287559386533542,false
6,1,1,0.97,0.01,105,2,1,author,author,kidney,piho,kidney,0.426372699140805,false
6,1,1,0.97,0.01,106,1,2,author,author,month,runo,month,0.722345845184501,false
6,1,1,0.97,0.01,107,2,1,month,month,kidney,piho,month,0.825342426571969,true
6,1,1,0.97,0.01,108,1,2,kidney,month,kidney,piho,month,0.131247540874679,false
6,1,1,0.97,0.01,109,2,1,stream,area,stream,nuha,stream,0.738136692624211,true
6,1,1,0.97,0.01,110,1,2,job,task,job,qosa,job,0.498322172683677,true
6,1,1,0.97,0.01,111,2,1,stream,coat,stream,nuha,stream,0.654454191173365,true
6,1,1,0.97,0.01,112,1,2,task,task,stream,fori,task,0.757332014403066,true
6,1,1,0.97,0.01,113,2,1,month,job,month,piho,month,0.99645499746154,true
6,1,1,0.97,0.01,114,1,2,creator,creator,job,runo,creator,0.894344343590815,true
6,1,1,0.97,0.01,115,2,1,kidney,author,kidney,nuha,kidney,0.372322696370442,true
6,1,1,0.97,0.01,116,1,2,kidney,stream,kidney,nuha,stream,0.222844725053276,false
6,1,1,0.97,0.01,117,2,1,area,area,coat,nuha,coat,0.33153349658581,false
6,1,1,0.97,0.01,118,1,2,zone,area,zone,runo,area,0.463624681825505,false
6,1,1,0.97,0.01,119,2,1,stream,creator,stream,nuha,stream,0.99296545521244,true
6,1,1,0.97,0.01,120,1,2,job,task,job,qosa,task,0.555300635371523,false
7,1,1,0.97,0.01,0,1,2,coat,coat,kidney,nonuhete,kidney,0.499290061746296,false
7,1,1,0.97,0.01,1,2,1,task,task,month,runo,task,0.520497656905342,true
7,1,1,0.97,0.01,2,1,2,author,author,stream,nuha,author,0.505012414514492,true
7,1,1,0.97,0.01,3,2,1,area,area,job,qonuwena,area,0.483230909072009,true
7,1,1,0.97,0.01,4,1,2,author,author,task,nuha,author,0.967285753590024,true
7,1,1,0.97,0.01,5,2,1,task,task,coat,runo,task,0.820523604074244,true
7,1,1,0.97,0.01,6,1,2,month,month,stream,fori,month,0.500092225022786,true
7,1,1,0.97,0.01,7,2,1,kidney,month,kidney,fori,month,0.009328918804002,false
7,1,1,0.97,0.01,8,1,2,creator,creator,coat,piho,creator,0.725529297425868,true
7,1,1,0.97,0.01,9,2,1,kidney,author,kidney,nuha,author,0.05292178310901,false
7,1,1,0.97,0.01,10,1,2,job,author,job,nonuhete,job,0.939544490729438,true
7,1,1,0.97,0.01,11,2,1,stream,job,stream,qosa,stream,0.860493898980131,true
7,1,1,0.97,0.01,12,1,2,month,month,stream,fori,month,0.995944137959923,true
7,1,1,0.97,0.01,13,2,1,job,task,job,qosa,task,0.247802537348547,false
7,1,1,0.97,0.01,14,1,2,task,task,kidney,fori,kidney,0.037426018475053,false
7,1,1,0.97,0.01,15,2,1,area,area,author,qonuwena,area,0.979418873109992,true
7,1,1,0.97,0.01,16,1,2,zone,area,zone,qosa,zone,0.897025041112723,true
7,1,1,0.97,0.01,17,2,1,zone,area,zone,nuha,area,0.181677972747099,false
7,1,1,0.97,0.01,18,1,2,stream,stream,kidney,qosa,stream,0.87694517299046,true
7,1,1,0.97,0.01,19,2,1,creator,author,creator,nuha,creator,0.030267989352014,true
7,1,1,0.97,0.01,20,1,2,creator,creator,kidney,nuha,creator,0.871976433263733,true
7,1,1,0.97,0.01,21,2,1,author,author,month,runo,month,0.929365410307832,false
7,1,1,0.97,0.01,22,1,2,zone,zone,month,nuha,zone,0.984987761540164,true
7,1,1,0.97,0.01,23,2,1,area,area,month,nuha,area,0.868866086090922,true
7,1,1,0.97,0.01,24,1,2,author,author,creator,qosa,creator,0.633214438953425,false
7,1,1,0.97,0.01,25,2,1,zone,zone,task,nuha,task,0.797035695644998,false
7,1,1,0.97,0.01,26,1,2,coat,coat,month,qonuwena,coat,0.955471279433997,true
7,1,1,0.97,0.01,27,2,1,coat,area,coat,nuha,area,0.037659011174424,false
7,1,1,0.97,0.01,28,1,2,coat,author,coat,qonuwena,coat,0.713042817654386,true
7,1,1,0.97,0.01,29,2,1,area,area,zone,nuha,zone,0.305715319820857,false
7,1,1,0.97,0.01,30,1,2,job,task,job,nuha,task,0.390001253778119,false
7,1,1,0.97,0.01,31,2,1,creator,author,creator,qosa,creator,0.597431298599923,true
7,1,1,0.97,0.01,32,1,2,area,area,zone,fori,zone,0.099696067290462,false
7,1,1,0.97,0.01,33,2,1,task,task,job,qosa,job,0.307543570157642,false
7,1,1,0.97,0.01,34,1,2,stream,stream,kidney,qosa,stream,0.867419022925103,true
7,1,1,0.97,0.01,35,2,1,stream,task,stream,qosa,stream,0.855095039325038,true
7,1,1,0.97,0.01,36,1,2,job,task,job,nuha,job,0.632622567517838,true
7,1,1,0.97,0.01,37,2,1,task,area,task,piho,area,0.477114836207275,false
7,1,1,0.97,0.01,38,1,2,month,coat,month,piho,coat,0.248462909550395,false
7,1,1,0.97,0.01,39,2,1,kidney,area,kidney,qosa,area,0.306524068194299,false
7,1,1,0.97,0.01,40,1,2,coat,coat,stream,qonuwena,coat,0.996926288144138,true
7,1,1,0.97,0.01,41,2,1,stream,area,stream,qosa,stream,0.846793380867445,true
7,1,1,0.97,0.01,42,1,2,kidney,coat,kidney,piho,kidney,0.863896646740317,true
7,1,1,0.97,0.01,43,2,1,month,month,stream,nuha,month,0.932077026370297,true
7,1,1,0.97,0.01,44,1,2,area,area,stream,qonuwena,area,0.883895807138384,true
7,1,1,0.97,0.01,45,2,1,area,area,coat,qosa,area,0.9692170837183,true
7,1,1,0.97,0.01,46,1,2,task,task,job,qosa,job,0.303369282200015,false
7,1,1,0.97,0.01,47,2,1,coat,coat,month,qonuwena,coat,0.848445564720121,true
7,1,1,0.97,0.01,48,1,2,area,area,zone,qosa,area,0.81214233915431,true
7,1,1,0.97,0.01,49,2,1,job,task,job,runo,task,0.119768418466985,false
7,1,1,0.97,0.01,50,1,2,task,task,month,qosa,month,0.763457713626348,false
7,1,1,0.97,0.01,51,2,1,job,zone,job,nuha,job,0.870861678798243,true
7,1,1,0.97,0.01,52,1,2,zone,zone,creator,fori,zone,0.587514705099348,true
7,1,1,0.97,0.01,53,2,1,area,area,month,fori,area,0.580310007807707,true
7,1,1,0.97,0.01,54,1,2,task,task,month,runo,month,0.818730704974651,false
7,1,1,0.97,0.01,55,2,1,kidney,task,kidney,piho,kidney,0.591006569533904,true
7,1,1,0.97,0.01,56,1,2,coat,coat,month,qonuwena,coat,0.972899095419455,true
7,1,1,0.97,0.01,57,2,1,creator,creator,task,fori,creator,0.412700491418332,true
7,1,1,0.97,0.01,58,1,2,job,job,coat,nonuhete,job,0.805477903645904,true
7,1,1,0.97,0.01,59,2,1,zone,area,zone,qosa,area,0.099100988971984,false
7,1,1,0.97,0.01,60,1,2,zone,zone,stream,fori,zone,0.717907753910534,true
7,1,1,0.97,0.01,61,2,1,coat,task,coat,qonuwena,coat,0.934145248589376,true
7,1,1,0.97,0.01,62,1,2,task,task,coat,fori,task,0.92963983639695,true
7,1,1,0.97,0.01,63,2,1,month,author,month,nuha,author,0.469107198486941,false
7,1,1,0.97,0.01,64,1,2,month,coat,month,nuha,month,0.955238417002613,true
